"EXERCÍCIO";"CÓDIGO ÓRGÃO SUPERIOR";"NOME ÓRGÃO SUPERIOR";"CÓDIGO ÓRGÃO SUBORDINADO";"NOME ÓRGÃO SUBORDINADO";"CÓDIGO UNIDADE ORÇAMENTÁRIA";"NOME UNIDADE ORÇAMENTÁRIA";"CÓDIGO FUNÇÃO";"NOME FUNÇÃO";"CÓDIGO SUBFUNÇÃO";"NOME SUBFUNÇÃO";"CÓDIGO PROGRAMA ORÇAMENTÁRIO";"NOME PROGRAMA ORÇAMENTÁRIO";"CÓDIGO AÇÃO";"NOME AÇÃO";"CÓDIGO CATEGORIA ECONÔMICA";"NOME CATEGORIA ECONÔMICA";"CÓDIGO GRUPO DE DESPESA";"NOME GRUPO DE DESPESA";"CÓDIGO ELEMENTO DE DESPESA";"NOME ELEMENTO DE DESPESA";"ORÇAMENTO INICIAL (R$)";"ORÇAMENTO ATUALIZADO (R$)";"ORÇAMENTO EMPENHADO (R$)";"ORÇAMENTO REALIZADO (R$)";"% REALIZADO DO ORÇAMENTO (COM RELAÇÃO AO ORÇAMENTO ATUALIZADO)"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2038";"DEMOCRACIA E APERFEICOAMENTO DA GESTAO PUBLICA";"4901";"FUNCIONAMENTO DO CONSELHO NACIONAL DE SEGURANCA ALIMENTAR E NUTRICIONAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"600,00";"600,00";"600,00";"0,00";"0,00%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"6215";"FUNCIONAMENTO DO CONSELHO DE DESENVOLVIMENTO ECONOMICO E SOCIAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"284866,42";"284866,42";"284866,42";"115,05";"0,04%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"06";"Segurança pública";"331";"Proteção e benefícios ao trabalhador";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2010";"ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"-383568,00";"0,00";"0,00";"0,00";"0,00%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2C55";"DISSEMINACAO DE CONDUTA ETICA NO PODER EXECUTIVO FEDERAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"93";"Indenizações e Restituições";"18651,07";"18651,07";"0,00";"0,00";"0,00%"
"2016";"20000";"Presidência da República";"20415";"Empresa Brasil de Comunicação";"20415";"EMPRESA BRASIL DE COMUNICACAO";"04";"Administração";"331";"Proteção e benefícios ao trabalhador";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2011";"AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"92";"Despesas de Exercícios Anteriores";"104,36";"104,36";"104,36";"104,36";"100,00%"
"2016";"20000";"Presidência da República";"20116";"Fundo de Imprensa Nacional";"20927";"FUNDO DE IMPRENSA NACIONAL";"04";"Administração";"662";"Produção industrial";"2038";"DEMOCRACIA E APERFEICOAMENTO DA GESTAO PUBLICA";"2804";"EDICAO, PRODUCAO, DIVULGACAO E DISTRIBUICAO DE PUBLICACOES OFICIAIS";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"663616,56";"663616,56";"663616,56";"608315,18";"91,67%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2038";"DEMOCRACIA E APERFEICOAMENTO DA GESTAO PUBLICA";"4901";"FUNCIONAMENTO DO CONSELHO NACIONAL DE SEGURANCA ALIMENTAR E NUTRICIONAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"36";"Outros Serviços de Terceiros - Pessoa Física";"201017,30";"201017,30";"200788,35";"200788,35";"99,89%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"6215";"FUNCIONAMENTO DO CONSELHO DE DESENVOLVIMENTO ECONOMICO E SOCIAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"36";"Outros Serviços de Terceiros - Pessoa Física";"104861,96";"104861,96";"17556,95";"17556,95";"16,74%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"131";"Comunicação social";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"4641";"PUBLICIDADE DE UTILIDADE PUBLICA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"300000,00";"300000,00";"300000,00";"0,00";"0,00%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2C55";"DISSEMINACAO DE CONDUTA ETICA NO PODER EXECUTIVO FEDERAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"14";"Diárias - Civil";"17928,36";"17928,36";"17928,36";"17928,36";"100,00%"
"2016";"20000";"Presidência da República";"20116";"Fundo de Imprensa Nacional";"20927";"FUNDO DE IMPRENSA NACIONAL";"04";"Administração";"331";"Proteção e benefícios ao trabalhador";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2011";"AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"-27473,00";"0,00";"0,00";"0,00";"0,00%"
"2016";"20000";"Presidência da República";"20116";"Fundo de Imprensa Nacional";"20927";"FUNDO DE IMPRENSA NACIONAL";"04";"Administração";"662";"Produção industrial";"2038";"DEMOCRACIA E APERFEICOAMENTO DA GESTAO PUBLICA";"2804";"EDICAO, PRODUCAO, DIVULGACAO E DISTRIBUICAO DE PUBLICACOES OFICIAIS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"14";"Diárias - Civil";"7122,03";"7122,03";"7122,03";"7122,03";"100,00%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2038";"DEMOCRACIA E APERFEICOAMENTO DA GESTAO PUBLICA";"4901";"FUNCIONAMENTO DO CONSELHO NACIONAL DE SEGURANCA ALIMENTAR E NUTRICIONAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"93";"Indenizações e Restituições";"1000,00";"1000,00";"708,19";"708,19";"70,82%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"6215";"FUNCIONAMENTO DO CONSELHO DE DESENVOLVIMENTO ECONOMICO E SOCIAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"33";"Passagens e Despesas com Locomoção";"125810,08";"125810,08";"125181,64";"125181,64";"99,50%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"131";"Comunicação social";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"4641";"PUBLICIDADE DE UTILIDADE PUBLICA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"100000,00";"100000,00";"0,00";"0,00";"0,00%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2C55";"DISSEMINACAO DE CONDUTA ETICA NO PODER EXECUTIVO FEDERAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"53896,99";"53896,99";"53896,99";"20914,29";"38,80%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"331";"Proteção e benefícios ao trabalhador";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2011";"AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"-902010,00";"0,00";"0,00";"0,00";"0,00%"
"2016";"20000";"Presidência da República";"20116";"Fundo de Imprensa Nacional";"20927";"FUNDO DE IMPRENSA NACIONAL";"04";"Administração";"662";"Produção industrial";"2038";"DEMOCRACIA E APERFEICOAMENTO DA GESTAO PUBLICA";"2804";"EDICAO, PRODUCAO, DIVULGACAO E DISTRIBUICAO DE PUBLICACOES OFICIAIS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"47";"Obrigações Tributárias e Contributivas";"1088,00";"1088,00";"1088,00";"1088,00";"100,00%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2038";"DEMOCRACIA E APERFEICOAMENTO DA GESTAO PUBLICA";"4901";"FUNCIONAMENTO DO CONSELHO NACIONAL DE SEGURANCA ALIMENTAR E NUTRICIONAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"33";"Passagens e Despesas com Locomoção";"359215,17";"359215,17";"359215,17";"359215,17";"100,00%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"6215";"FUNCIONAMENTO DO CONSELHO DE DESENVOLVIMENTO ECONOMICO E SOCIAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"110289,59";"110289,59";"0,00";"0,00";"0,00%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"06";"Segurança pública";"331";"Proteção e benefícios ao trabalhador";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"00M1";"BENEFICIOS ASSISTENCIAIS DECORRENTES DO AUXILIO-FUNERAL E NATALIDADE";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"08";"Outros Benefícios Assistenciais do servidor e do militar";"218736,00";"218736,00";"135997,36";"135997,36";"62,17%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2C55";"DISSEMINACAO DE CONDUTA ETICA NO PODER EXECUTIVO FEDERAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"36";"Outros Serviços de Terceiros - Pessoa Física";"108498,70";"108498,70";"108498,70";"88528,70";"81,59%"
"2016";"20000";"Presidência da República";"60000";"Gabinete da Vice-Presidência da República";"60101";"GABINETE DA VICE-PRESIDENCIA DA REPUBLICA";"04";"Administração";"331";"Proteção e benefícios ao trabalhador";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2011";"AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"13746,07";"13746,07";"0,00";"0,00";"0,00%"
"2016";"20000";"Presidência da República";"20116";"Fundo de Imprensa Nacional";"20927";"FUNDO DE IMPRENSA NACIONAL";"04";"Administração";"662";"Produção industrial";"2038";"DEMOCRACIA E APERFEICOAMENTO DA GESTAO PUBLICA";"2804";"EDICAO, PRODUCAO, DIVULGACAO E DISTRIBUICAO DE PUBLICACOES OFICIAIS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"3419857,39";"3419857,39";"3419857,39";"3370066,28";"98,54%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2038";"DEMOCRACIA E APERFEICOAMENTO DA GESTAO PUBLICA";"4901";"FUNCIONAMENTO DO CONSELHO NACIONAL DE SEGURANCA ALIMENTAR E NUTRICIONAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"92";"Despesas de Exercícios Anteriores";"2806,56";"2806,56";"2806,56";"2806,56";"100,00%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"6215";"FUNCIONAMENTO DO CONSELHO DE DESENVOLVIMENTO ECONOMICO E SOCIAL";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"00";"Não informado";"23089,00";"23089,00";"0,00";"0,00";"0,00%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2C55";"DISSEMINACAO DE CONDUTA ETICA NO PODER EXECUTIVO FEDERAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"47";"Obrigações Tributárias e Contributivas";"12024,00";"12024,00";"12024,00";"4386,00";"36,48%"
"2016";"20000";"Presidência da República";"20415";"Empresa Brasil de Comunicação";"20415";"EMPRESA BRASIL DE COMUNICACAO";"04";"Administração";"331";"Proteção e benefícios ao trabalhador";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2011";"AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"96";"Ressarcimento de Despesas de Pessoal Requisitado";"749,27";"749,27";"749,27";"749,27";"100,00%"
"2016";"20000";"Presidência da República";"20116";"Fundo de Imprensa Nacional";"20927";"FUNDO DE IMPRENSA NACIONAL";"04";"Administração";"662";"Produção industrial";"2038";"DEMOCRACIA E APERFEICOAMENTO DA GESTAO PUBLICA";"2804";"EDICAO, PRODUCAO, DIVULGACAO E DISTRIBUICAO DE PUBLICACOES OFICIAIS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"17485419,60";"17485419,60";"17485419,60";"14731987,17";"84,25%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2038";"DEMOCRACIA E APERFEICOAMENTO DA GESTAO PUBLICA";"4901";"FUNCIONAMENTO DO CONSELHO NACIONAL DE SEGURANCA ALIMENTAR E NUTRICIONAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"191033,27";"191033,27";"0,00";"0,00";"0,00%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"06";"Segurança pública";"183";"Informação e inteligência";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2684";"ACOES DE INTELIGENCIA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"93";"Indenizações e Restituições";"1795915,55";"1795915,55";"1795915,55";"1794392,20";"99,92%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2C55";"DISSEMINACAO DE CONDUTA ETICA NO PODER EXECUTIVO FEDERAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"93";"Indenizações e Restituições";"134,06";"134,06";"134,06";"134,06";"100,00%"
"2016";"20000";"Presidência da República";"20415";"Empresa Brasil de Comunicação";"20415";"EMPRESA BRASIL DE COMUNICACAO";"04";"Administração";"331";"Proteção e benefícios ao trabalhador";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2011";"AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"49";"Auxílio-Transporte";"2936531,48";"2936531,48";"2936531,48";"2936531,48";"100,00%"
"2016";"20000";"Presidência da República";"20116";"Fundo de Imprensa Nacional";"20927";"FUNDO DE IMPRENSA NACIONAL";"04";"Administração";"662";"Produção industrial";"2038";"DEMOCRACIA E APERFEICOAMENTO DA GESTAO PUBLICA";"2804";"EDICAO, PRODUCAO, DIVULGACAO E DISTRIBUICAO DE PUBLICACOES OFICIAIS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"36";"Outros Serviços de Terceiros - Pessoa Física";"101200,00";"101200,00";"101074,62";"101074,62";"99,88%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2038";"DEMOCRACIA E APERFEICOAMENTO DA GESTAO PUBLICA";"4901";"FUNCIONAMENTO DO CONSELHO NACIONAL DE SEGURANCA ALIMENTAR E NUTRICIONAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"14";"Diárias - Civil";"33127,70";"33127,70";"33127,70";"33127,70";"100,00%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"06";"Segurança pública";"183";"Informação e inteligência";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2684";"ACOES DE INTELIGENCIA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"37";"Locação de Mão-de-Obra";"593225,01";"593225,01";"593225,01";"593225,01";"100,00%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2C55";"DISSEMINACAO DE CONDUTA ETICA NO PODER EXECUTIVO FEDERAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"33";"Passagens e Despesas com Locomoção";"115166,02";"115166,02";"115166,02";"115166,02";"100,00%"
"2016";"20000";"Presidência da República";"20116";"Fundo de Imprensa Nacional";"20927";"FUNDO DE IMPRENSA NACIONAL";"04";"Administração";"331";"Proteção e benefícios ao trabalhador";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2011";"AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"49";"Auxílio-Transporte";"267473,00";"267473,00";"267473,00";"255318,31";"95,46%"
"2016";"20000";"Presidência da República";"20116";"Fundo de Imprensa Nacional";"20927";"FUNDO DE IMPRENSA NACIONAL";"04";"Administração";"662";"Produção industrial";"2038";"DEMOCRACIA E APERFEICOAMENTO DA GESTAO PUBLICA";"2804";"EDICAO, PRODUCAO, DIVULGACAO E DISTRIBUICAO DE PUBLICACOES OFICIAIS";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"52";"Equipamentos e Material Permanente";"5695,22";"5695,22";"5695,22";"5695,22";"100,00%"
"2016";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"06";"Segurança pública";"183";"Informação e inteligência";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2684";"ACOES DE INTELIGENCIA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"33";"Passagens e Despesas com Locomoção";"376676,07";"376676,07";"376676,07";"376676,07";"100,00%"
