"EXERCÍCIO";"CÓDIGO ÓRGÃO SUPERIOR";"NOME ÓRGÃO SUPERIOR";"CÓDIGO ÓRGÃO SUBORDINADO";"NOME ÓRGÃO SUBORDINADO";"CÓDIGO UNIDADE ORÇAMENTÁRIA";"NOME UNIDADE ORÇAMENTÁRIA";"CÓDIGO FUNÇÃO";"NOME FUNÇÃO";"CÓDIGO SUBFUNÇÃO";"NOME SUBFUNÇÃO";"CÓDIGO PROGRAMA ORÇAMENTÁRIO";"NOME PROGRAMA ORÇAMENTÁRIO";"CÓDIGO AÇÃO";"NOME AÇÃO";"CÓDIGO CATEGORIA ECONÔMICA";"NOME CATEGORIA ECONÔMICA";"CÓDIGO GRUPO DE DESPESA";"NOME GRUPO DE DESPESA";"CÓDIGO ELEMENTO DE DESPESA";"NOME ELEMENTO DE DESPESA";"ORÇAMENTO INICIAL (R$)";"ORÇAMENTO ATUALIZADO (R$)";"ORÇAMENTO EMPENHADO (R$)";"ORÇAMENTO REALIZADO (R$)";"% REALIZADO DO ORÇAMENTO (COM RELAÇÃO AO ORÇAMENTO ATUALIZADO)"
"2023";"20000";"Presidência da República";"60000";"Gabinete da Vice-Presidência da República";"60101";"GABINETE DA VICE-PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"Sem informação";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"6205,20";"6205,20";"6205,20";"0,00";"0,00%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2206";"Sem informação";"2B27";"PROTECAO E DESENVOLVIMENTO DO PROGRAMA NUCLEAR BRASILEIRO";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"52";"Equipamentos e Material Permanente";"46540,00";"46540,00";"46540,00";"46540,00";"100,00%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"04";"Administração";"183";"Informação e inteligência";"4002";"Sem informação";"2684";"ACOES DE INTELIGENCIA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"35";"Serviços de Consultoria";"1696327,01";"1696327,01";"1696327,01";"1509659,56";"89,00%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"04";"Administração";"122";"Administração geral";"0032";"Sem informação";"216H";"AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"93";"Indenizações e Restituições";"7540305,00";"7540305,00";"7540305,00";"7539713,85";"99,99%"
"2023";"20000";"Presidência da República";"60000";"Gabinete da Vice-Presidência da República";"60101";"GABINETE DA VICE-PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"Sem informação";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"1462386,49";"1462386,49";"1406806,49";"1230261,61";"84,13%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2206";"Sem informação";"2B27";"PROTECAO E DESENVOLVIMENTO DO PROGRAMA NUCLEAR BRASILEIRO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"15";"Diárias - Militar";"94810,83";"94810,83";"94810,83";"94810,83";"100,00%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"04";"Administração";"183";"Informação e inteligência";"4002";"Sem informação";"2684";"ACOES DE INTELIGENCIA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"93";"Indenizações e Restituições";"3105919,02";"3105919,02";"3105918,99";"3084725,52";"99,32%"
"2023";"20000";"Presidência da República";"60000";"Gabinete da Vice-Presidência da República";"60101";"GABINETE DA VICE-PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"Sem informação";"216H";"AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"93";"Indenizações e Restituições";"140000,00";"140000,00";"133657,13";"117394,77";"83,85%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"Sem informação";"2000";"ADMINISTRACAO DA UNIDADE";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"30";"Material de Consumo";"147889,48";"147889,48";"147889,48";"0,00";"0,00%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2206";"Sem informação";"2B27";"PROTECAO E DESENVOLVIMENTO DO PROGRAMA NUCLEAR BRASILEIRO";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"00";"Não informado";"-46540,00";"0,00";"0,00";"0,00";"0,00%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"04";"Administração";"183";"Informação e inteligência";"4002";"Sem informação";"2684";"ACOES DE INTELIGENCIA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"45056402,98";"45056402,98";"44838888,58";"35339327,86";"78,43%"
"2023";"20000";"Presidência da República";"20415";"Empresa Brasil de Comunicação";"20415";"EMPRESA BRASIL DE COMUNICACAO";"04";"Administração";"122";"Administração geral";"0032";"Sem informação";"216H";"AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"92";"Despesas de Exercícios Anteriores";"1800,00";"1800,00";"1800,00";"1800,00";"100,00%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"Sem informação";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"18";"Auxílio Financeiro a Estudantes";"149760,00";"149760,00";"149760,00";"0,00";"0,00%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2206";"Sem informação";"2B27";"PROTECAO E DESENVOLVIMENTO DO PROGRAMA NUCLEAR BRASILEIRO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"104608,98";"4494,98";"0,00";"0,00";"0,00%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"04";"Administração";"183";"Informação e inteligência";"4002";"Sem informação";"2684";"ACOES DE INTELIGENCIA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"15";"Diárias - Militar";"73312,30";"73312,30";"73312,30";"73312,30";"100,00%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"28";"Encargos especiais";"846";"Outros encargos especiais";"0909";"Sem informação";"00QF";"INTEGRALIZACAO DE COTAS EM FUNDO DE APOIO A ESTRUTURACAO E AO DESENVOLVIMENTO DE PROJETOS DE CONCESSOES E PARCERIAS PUBLICO-PRIVADAS DA UNIAO, DOS ESTADOS, DO DISTRITO FEDERAL E DOS MUNICIPIOS";"4";"DESPESAS DE CAPITAL";"5";"Inversões Financeiras";"84";"Participação em Fundos, Organismos, ou Entidades Assemelhadas, Nacionais e Internacionais";"1633646,00";"1633646,00";"1633646,00";"1633646,00";"100,00%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"Sem informação";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"15209571,76";"15209571,76";"15205462,92";"10773389,58";"70,83%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"Sem informação";"2C55";"DISSEMINACAO DE CONDUTA ETICA NO PODER EXECUTIVO FEDERAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"43705,63";"43705,63";"43705,63";"43705,63";"100,00%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"04";"Administração";"183";"Informação e inteligência";"4002";"Sem informação";"2684";"ACOES DE INTELIGENCIA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"1890273,76";"1890273,76";"1890273,76";"1832484,02";"96,94%"
"2023";"20000";"Presidência da República";"20116";"Fundo de Imprensa Nacional";"20927";"FUNDO DE IMPRENSA NACIONAL";"04";"Administração";"122";"Administração geral";"0032";"Sem informação";"216H";"AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"93";"Indenizações e Restituições";"30320,21";"30320,21";"30320,21";"15688,92";"51,74%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"Sem informação";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"36";"Outros Serviços de Terceiros - Pessoa Física";"2531640,26";"2531640,26";"2524226,17";"2384709,86";"94,20%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"Sem informação";"2C55";"DISSEMINACAO DE CONDUTA ETICA NO PODER EXECUTIVO FEDERAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"33";"Passagens e Despesas com Locomoção";"149007,84";"149007,84";"149007,84";"86594,92";"58,11%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"04";"Administração";"183";"Informação e inteligência";"4002";"Sem informação";"2684";"ACOES DE INTELIGENCIA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"47";"Obrigações Tributárias e Contributivas";"222198,25";"222198,25";"222198,25";"212998,31";"95,86%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"28";"Encargos especiais";"846";"Outros encargos especiais";"0909";"Sem informação";"00QF";"INTEGRALIZACAO DE COTAS EM FUNDO DE APOIO A ESTRUTURACAO E AO DESENVOLVIMENTO DE PROJETOS DE CONCESSOES E PARCERIAS PUBLICO-PRIVADAS DA UNIAO, DOS ESTADOS, DO DISTRITO FEDERAL E DOS MUNICIPIOS";"4";"DESPESAS DE CAPITAL";"5";"Inversões Financeiras";"00";"Não informado";"-1633646,00";"0,00";"0,00";"0,00";"0,00%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"Sem informação";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"35";"Serviços de Consultoria";"73475,61";"73475,61";"73475,61";"47772,38";"65,02%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"Sem informação";"2C55";"DISSEMINACAO DE CONDUTA ETICA NO PODER EXECUTIVO FEDERAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"92";"Despesas de Exercícios Anteriores";"2517,70";"2517,70";"2517,70";"2517,70";"100,00%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"04";"Administração";"183";"Informação e inteligência";"4002";"Sem informação";"2684";"ACOES DE INTELIGENCIA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"40";"Serviços de Tecnologia da Informação e Comunicação";"12956868,24";"12956868,24";"12956768,24";"11862535,75";"91,55%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"Sem informação";"2000";"ADMINISTRACAO DA UNIDADE";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"00";"Não informado";"-506059,36";"593940,64";"0,00";"0,00";"0,00%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"Sem informação";"2C55";"DISSEMINACAO DE CONDUTA ETICA NO PODER EXECUTIVO FEDERAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"14";"Diárias - Civil";"44794,58";"44794,58";"44794,58";"44794,58";"100,00%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"04";"Administração";"183";"Informação e inteligência";"4002";"Sem informação";"2684";"ACOES DE INTELIGENCIA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"33";"Passagens e Despesas com Locomoção";"6489388,09";"6489388,09";"6489388,09";"5928255,27";"91,35%"
"2023";"20000";"Presidência da República";"60000";"Gabinete da Vice-Presidência da República";"60101";"GABINETE DA VICE-PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"Sem informação";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"328717,64";"328717,64";"228580,81";"226037,77";"68,76%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"Sem informação";"2C55";"DISSEMINACAO DE CONDUTA ETICA NO PODER EXECUTIVO FEDERAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"36";"Outros Serviços de Terceiros - Pessoa Física";"30065,59";"30065,59";"30065,59";"30065,59";"100,00%"
"2023";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"04";"Administração";"183";"Informação e inteligência";"4002";"Sem informação";"2684";"ACOES DE INTELIGENCIA";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"40";"Serviços de Tecnologia da Informação e Comunicação";"2212400,32";"2212400,32";"2212400,02";"1338400,00";"60,50%"
