"EXERCÍCIO";"CÓDIGO ÓRGÃO SUPERIOR";"NOME ÓRGÃO SUPERIOR";"CÓDIGO ÓRGÃO SUBORDINADO";"NOME ÓRGÃO SUBORDINADO";"CÓDIGO UNIDADE ORÇAMENTÁRIA";"NOME UNIDADE ORÇAMENTÁRIA";"CÓDIGO FUNÇÃO";"NOME FUNÇÃO";"CÓDIGO SUBFUNÇÃO";"NOME SUBFUNÇÃO";"CÓDIGO PROGRAMA ORÇAMENTÁRIO";"NOME PROGRAMA ORÇAMENTÁRIO";"CÓDIGO AÇÃO";"NOME AÇÃO";"CÓDIGO CATEGORIA ECONÔMICA";"NOME CATEGORIA ECONÔMICA";"CÓDIGO GRUPO DE DESPESA";"NOME GRUPO DE DESPESA";"CÓDIGO ELEMENTO DE DESPESA";"NOME ELEMENTO DE DESPESA";"ORÇAMENTO INICIAL (R$)";"ORÇAMENTO ATUALIZADO (R$)";"ORÇAMENTO EMPENHADO (R$)";"ORÇAMENTO REALIZADO (R$)";"% REALIZADO DO ORÇAMENTO (COM RELAÇÃO AO ORÇAMENTO ATUALIZADO)"
"2022";"39000";"Ministério dos Transportes";"39000";"Ministério dos Transportes - Unidades com vínculo direto";"39101";"MINISTERIO DOS TRANSPORTES";"26";"Transporte";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"14";"Diárias - Civil";"1222901,27";"1222901,27";"1222901,27";"1222901,27";"100,00%"
"2022";"39000";"Ministério dos Transportes";"29209";"VALEC Engenharia, Construções e Ferrovias S.A.";"39207";"VALEC-ENGENHARIA, CONSTRUCOES E FERROVIAS S/A";"26";"Transporte";"126";"Tecnologia da informação";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"218T";"MANUTENCAO E OPERACAO DA INFRAESTRUTURA DE TECNOLOGIA DA INFORMACAO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"266978,75";"266978,75";"266978,75";"266978,75";"100,00%"
"2022";"39000";"Ministério dos Transportes";"29209";"VALEC Engenharia, Construções e Ferrovias S.A.";"39207";"VALEC-ENGENHARIA, CONSTRUCOES E FERROVIAS S/A";"26";"Transporte";"126";"Tecnologia da informação";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"15P7";"MODERNIZACAO E AMPLIACAO DA INFRAESTRUTURA DE TECNOLOGIA DA INFORMACAO";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"00";"Não informado";"1023807,00";"1023807,00";"0,00";"0,00";"0,00%"
"2022";"39000";"Ministério dos Transportes";"29209";"VALEC Engenharia, Construções e Ferrovias S.A.";"39207";"VALEC-ENGENHARIA, CONSTRUCOES E FERROVIAS S/A";"26";"Transporte";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"93";"Indenizações e Restituições";"1368,48";"1368,48";"1368,48";"1368,48";"100,00%"
"2022";"39000";"Ministério dos Transportes";"29209";"VALEC Engenharia, Construções e Ferrovias S.A.";"39207";"VALEC-ENGENHARIA, CONSTRUCOES E FERROVIAS S/A";"26";"Transporte";"126";"Tecnologia da informação";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"218T";"MANUTENCAO E OPERACAO DA INFRAESTRUTURA DE TECNOLOGIA DA INFORMACAO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"92";"Despesas de Exercícios Anteriores";"2304,00";"2304,00";"2304,00";"2304,00";"100,00%"
"2022";"39000";"Ministério dos Transportes";"39252";"Departamento Nacional de Infraestrutura de Transportes";"39252";"DEPTO.NAC.DE INFRA-ESTRUTURA DE TRANSPORTES";"26";"Transporte";"126";"Tecnologia da informação";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"15P7";"MODERNIZACAO E AMPLIACAO DA INFRAESTRUTURA DE TECNOLOGIA DA INFORMACAO";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"00";"Não informado";"9468350,00";"0,00";"0,00";"0,00";"0,00%"
"2022";"39000";"Ministério dos Transportes";"39252";"Departamento Nacional de Infraestrutura de Transportes";"39252";"DEPTO.NAC.DE INFRA-ESTRUTURA DE TRANSPORTES";"26";"Transporte";"782";"Transporte rodoviário";"3006";"TRANSPORTE TERRESTRE E TRANSITO";"7N22";"CONSTRUCAO DE TRECHO RODOVIARIO - DIVISA BA/PI - DIVISA PI/MA - NA BR-235/PI";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"00";"Não informado";"8168999,00";"0,00";"0,00";"0,00";"0,00%"
"2022";"39000";"Ministério dos Transportes";"39252";"Departamento Nacional de Infraestrutura de Transportes";"39252";"DEPTO.NAC.DE INFRA-ESTRUTURA DE TRANSPORTES";"26";"Transporte";"126";"Tecnologia da informação";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"218T";"MANUTENCAO E OPERACAO DA INFRAESTRUTURA DE TECNOLOGIA DA INFORMACAO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"92";"Despesas de Exercícios Anteriores";"9165,02";"9165,02";"9165,02";"9165,02";"100,00%"
"2022";"39000";"Ministério dos Transportes";"39000";"Ministério dos Transportes - Unidades com vínculo direto";"39101";"MINISTERIO DOS TRANSPORTES";"26";"Transporte";"126";"Tecnologia da informação";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"15P7";"MODERNIZACAO E AMPLIACAO DA INFRAESTRUTURA DE TECNOLOGIA DA INFORMACAO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"40";"Serviços de Tecnologia da Informação e Comunicação";"1933305,69";"1933305,69";"1933305,69";"1690776,96";"87,46%"
"2022";"39000";"Ministério dos Transportes";"29209";"VALEC Engenharia, Construções e Ferrovias S.A.";"39207";"VALEC-ENGENHARIA, CONSTRUCOES E FERROVIAS S/A";"26";"Transporte";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"14";"Diárias - Civil";"495870,06";"495870,06";"495870,06";"419634,69";"84,63%"
