"EXERCÍCIO";"CÓDIGO ÓRGÃO SUPERIOR";"NOME ÓRGÃO SUPERIOR";"CÓDIGO ÓRGÃO SUBORDINADO";"NOME ÓRGÃO SUBORDINADO";"CÓDIGO UNIDADE ORÇAMENTÁRIA";"NOME UNIDADE ORÇAMENTÁRIA";"CÓDIGO FUNÇÃO";"NOME FUNÇÃO";"CÓDIGO SUBFUNÇÃO";"NOME SUBFUNÇÃO";"CÓDIGO PROGRAMA ORÇAMENTÁRIO";"NOME PROGRAMA ORÇAMENTÁRIO";"CÓDIGO AÇÃO";"NOME AÇÃO";"CÓDIGO CATEGORIA ECONÔMICA";"NOME CATEGORIA ECONÔMICA";"CÓDIGO GRUPO DE DESPESA";"NOME GRUPO DE DESPESA";"CÓDIGO ELEMENTO DE DESPESA";"NOME ELEMENTO DE DESPESA";"ORÇAMENTO INICIAL (R$)";"ORÇAMENTO ATUALIZADO (R$)";"ORÇAMENTO EMPENHADO (R$)";"ORÇAMENTO REALIZADO (R$)";"% REALIZADO DO ORÇAMENTO (COM RELAÇÃO AO ORÇAMENTO ATUALIZADO)"
"2014";"20000";"Presidência da República";"20415";"Empresa Brasil de Comunicação";"20415";"EMPRESA BRASIL DE COMUNICACAO";"24";"Comunicações";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESA CORRENTE";"3";"Outras Despesas Correntes";"32";"Material, Bem ou Serviço para Distribuição Gratuita";"11006,00";"11006,00";"11006,00";"11006,00";"100,00%"
"2014";"20000";"Presidência da República";"20415";"Empresa Brasil de Comunicação";"20415";"EMPRESA BRASIL DE COMUNICACAO";"24";"Comunicações";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"20TP";"PAGAMENTO DE PESSOAL ATIVO DA UNIAO";"3";"DESPESA CORRENTE";"1";"Pessoal e Encargos Sociais";"92";"Despesas de Exercícios Anteriores";"903193,21";"903193,21";"900065,21";"900065,21";"99,65%"
"2014";"20000";"Presidência da República";"61000";"Secretaria de Assuntos Estratégicos";"61101";"SECRETARIA DE ASSUNTOS ESTRATEGICOS";"04";"Administração";"121";"Planejamento e orçamento";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"6662";"FORMULACAO E DESENVOLVIMENTO DA POLITICA DE PLANEJAMENTO ESTRATEGICO DE LONGO PRAZO";"3";"DESPESA CORRENTE";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"430000,00";"430000,00";"430000,00";"430000,00";"100,00%"
"2014";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2C11";"APOIO TECNICO E ADMINISTRATIVO A EQUIPE DE TRANSICAO DE GOVERNO";"3";"DESPESA CORRENTE";"1";"Pessoal e Encargos Sociais";"00";"Não informado";"1000000,00";"1000000,00";"0,00";"0,00";"0,00%"
"2014";"20000";"Presidência da República";"20101";"Presidência da República";"71903";"FUNDO SOCIAL - FS";"28";"Encargos especiais";"846";"Outros encargos especiais";"0909";"OPERACOES ESPECIAIS: OUTROS ENCARGOS ESPECIAIS";"00JG";"OPERACIONALIZACAO DO FUNDO SOCIAL - FS";"3";"DESPESA CORRENTE";"3";"Outras Despesas Correntes";"00";"Não informado";"1000000,00";"1000000,00";"0,00";"0,00";"0,00%"
"2014";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"06";"Segurança pública";"331";"Proteção e benefícios ao trabalhador";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2011";"AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"3";"DESPESA CORRENTE";"3";"Outras Despesas Correntes";"49";"Auxílio-Transporte";"396025,77";"396025,77";"396025,77";"396025,77";"100,00%"
"2014";"20000";"Presidência da República";"20415";"Empresa Brasil de Comunicação";"20415";"EMPRESA BRASIL DE COMUNICACAO";"24";"Comunicações";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESA CORRENTE";"3";"Outras Despesas Correntes";"92";"Despesas de Exercícios Anteriores";"561878,92";"561878,92";"561878,92";"561878,92";"100,00%"
"2014";"20000";"Presidência da República";"20415";"Empresa Brasil de Comunicação";"20415";"EMPRESA BRASIL DE COMUNICACAO";"24";"Comunicações";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"20TP";"PAGAMENTO DE PESSOAL ATIVO DA UNIAO";"3";"DESPESA CORRENTE";"1";"Pessoal e Encargos Sociais";"94";"Indenizações e Restituições Trabalhistas";"3602582,42";"3602582,42";"3528955,77";"3474961,54";"96,46%"
"2014";"20000";"Presidência da República";"61000";"Secretaria de Assuntos Estratégicos";"61101";"SECRETARIA DE ASSUNTOS ESTRATEGICOS";"04";"Administração";"121";"Planejamento e orçamento";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"6662";"FORMULACAO E DESENVOLVIMENTO DA POLITICA DE PLANEJAMENTO ESTRATEGICO DE LONGO PRAZO";"3";"DESPESA CORRENTE";"3";"Outras Despesas Correntes";"37";"Locação de Mão-de-Obra";"2242830,36";"2242830,36";"2242830,36";"1666041,61";"74,28%"
"2014";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2C11";"APOIO TECNICO E ADMINISTRATIVO A EQUIPE DE TRANSICAO DE GOVERNO";"3";"DESPESA CORRENTE";"3";"Outras Despesas Correntes";"00";"Não informado";"1500000,00";"1500000,00";"0,00";"0,00";"0,00%"
