"EXERCÍCIO";"CÓDIGO ÓRGÃO SUPERIOR";"NOME ÓRGÃO SUPERIOR";"CÓDIGO ÓRGÃO SUBORDINADO";"NOME ÓRGÃO SUBORDINADO";"CÓDIGO UNIDADE ORÇAMENTÁRIA";"NOME UNIDADE ORÇAMENTÁRIA";"CÓDIGO FUNÇÃO";"NOME FUNÇÃO";"CÓDIGO SUBFUNÇÃO";"NOME SUBFUNÇÃO";"CÓDIGO PROGRAMA ORÇAMENTÁRIO";"NOME PROGRAMA ORÇAMENTÁRIO";"CÓDIGO AÇÃO";"NOME AÇÃO";"CÓDIGO CATEGORIA ECONÔMICA";"NOME CATEGORIA ECONÔMICA";"CÓDIGO GRUPO DE DESPESA";"NOME GRUPO DE DESPESA";"CÓDIGO ELEMENTO DE DESPESA";"NOME ELEMENTO DE DESPESA";"ORÇAMENTO INICIAL (R$)";"ORÇAMENTO ATUALIZADO (R$)";"ORÇAMENTO EMPENHADO (R$)";"ORÇAMENTO REALIZADO (R$)";"% REALIZADO DO ORÇAMENTO (COM RELAÇÃO AO ORÇAMENTO ATUALIZADO)"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"21GZ";"ORGANIZACAO E REALIZACAO DA 30. CONFERENCIA DAS NACOES UNIDAS SOBRE MUDANCAS CLIMATICAS - COP 30";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"1044715,36";"1044715,36";"1005908,02";"0,00";"0,00%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"126";"Tecnologia da informação";"4102";"SEGURANCA INSTITUCIONAL";"21AP";"SEGURANCA DA INFORMACAO E CIBERSEGURANCA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"55940,91";"55940,91";"55940,91";"45944,91";"82,13%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"1149";"RECONSTRUCAO, AMPLIACAO E APROFUNDAMENTO DA PARTICIPACAO SOC";"216X";"FUNCIONAMENTO DOS CONSELHOS E COMISSOES DA PRESIDENCIA DA REPUBLICA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"14";"Diárias - Civil";"638182,00";"638182,00";"638182,00";"354340,36";"55,52%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"09";"Previdência social";"272";"Previdência do regime estatutário";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181";"APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"91";"Sentenças Judiciais";"27168,36";"27168,36";"27168,36";"22483,11";"82,75%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"06";"Segurança pública";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"13";"Obrigações Patronais";"650000,00";"650000,00";"650000,00";"535780,02";"82,43%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"21GZ";"ORGANIZACAO E REALIZACAO DA 30. CONFERENCIA DAS NACOES UNIDAS SOBRE MUDANCAS CLIMATICAS - COP 30";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"18901247,37";"18901247,37";"17948616,76";"3645605,86";"19,29%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"126";"Tecnologia da informação";"4102";"SEGURANCA INSTITUCIONAL";"21AP";"SEGURANCA DA INFORMACAO E CIBERSEGURANCA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"15";"Diárias - Militar";"106183,00";"106183,00";"106183,00";"84747,87";"79,81%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"1149";"RECONSTRUCAO, AMPLIACAO E APROFUNDAMENTO DA PARTICIPACAO SOC";"216X";"FUNCIONAMENTO DOS CONSELHOS E COMISSOES DA PRESIDENCIA DA REPUBLICA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"93";"Indenizações e Restituições";"676,85";"676,85";"676,85";"676,85";"100,00%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"09";"Previdência social";"272";"Previdência do regime estatutário";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181";"APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"00";"Não informado";"-20739409,28";"4288556,72";"0,00";"0,00";"0,00%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"06";"Segurança pública";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"11";"Vencimentos e Vantagens Fixas - Pessoal Civil";"332501273,02";"332501273,02";"332501273,02";"266546615,77";"80,16%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"21GZ";"ORGANIZACAO E REALIZACAO DA 30. CONFERENCIA DAS NACOES UNIDAS SOBRE MUDANCAS CLIMATICAS - COP 30";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"41";"Contribuições";"38342419,20";"38342419,20";"38342419,20";"38342419,20";"100,00%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"126";"Tecnologia da informação";"4102";"SEGURANCA INSTITUCIONAL";"21AP";"SEGURANCA DA INFORMACAO E CIBERSEGURANCA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"14";"Diárias - Civil";"106200,00";"106200,00";"104700,00";"83007,23";"78,16%"
"2025";"20000";"Presidência da República";"20415";"Empresa Brasil de Comunicação";"20415";"EMPRESA BRASIL DE COMUNICACAO";"99";"Reserva de contingência";"999";"Reserva de contingência";"0999";"RESERVA DE CONTINGENCIA";"0Z00";"RESERVA DE CONTINGENCIA - FINANCEIRA";"9";"RESERVA DE CONTINGENCIA";"9";"Reserva de Contingência";"00";"Não informado";"173019703,00";"107803775,00";"0,00";"0,00";"0,00%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"131";"Comunicação social";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2017";"COMUNICACAO INSTITUCIONAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"40";"Serviços de Tecnologia da Informação e Comunicação";"700000,00";"700000,00";"700000,00";"117723,94";"16,82%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"06";"Segurança pública";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"92";"Despesas de Exercícios Anteriores";"467791,67";"467791,67";"467791,67";"453476,95";"96,94%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"21GZ";"ORGANIZACAO E REALIZACAO DA 30. CONFERENCIA DAS NACOES UNIDAS SOBRE MUDANCAS CLIMATICAS - COP 30";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"1193445,94";"1193445,94";"878200,00";"0,00";"0,00%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"126";"Tecnologia da informação";"4102";"SEGURANCA INSTITUCIONAL";"21AP";"SEGURANCA DA INFORMACAO E CIBERSEGURANCA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"33";"Passagens e Despesas com Locomoção";"134855,09";"134855,09";"134855,09";"85311,53";"63,26%"
"2025";"20000";"Presidência da República";"20116";"Fundo de Imprensa Nacional";"20927";"FUNDO DE IMPRENSA NACIONAL";"99";"Reserva de contingência";"999";"Reserva de contingência";"0999";"RESERVA DE CONTINGENCIA";"0Z00";"RESERVA DE CONTINGENCIA - FINANCEIRA";"9";"RESERVA DE CONTINGENCIA";"9";"Reserva de Contingência";"00";"Não informado";"53616665,00";"53616665,00";"0,00";"0,00";"0,00%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"131";"Comunicação social";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2017";"COMUNICACAO INSTITUCIONAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"789283749,25";"789283749,25";"697039354,63";"295217924,90";"37,40%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"06";"Segurança pública";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"96";"Ressarcimento de Despesas de Pessoal Requisitado";"5785916,00";"5785916,00";"5785916,00";"3560786,32";"61,54%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"21GZ";"ORGANIZACAO E REALIZACAO DA 30. CONFERENCIA DAS NACOES UNIDAS SOBRE MUDANCAS CLIMATICAS - COP 30";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"259265671,46";"259265671,46";"259265671,46";"254365671,46";"98,11%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"126";"Tecnologia da informação";"4102";"SEGURANCA INSTITUCIONAL";"21AP";"SEGURANCA DA INFORMACAO E CIBERSEGURANCA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"-4996,00";"4004,00";"0,00";"0,00";"0,00%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"1149";"RECONSTRUCAO, AMPLIACAO E APROFUNDAMENTO DA PARTICIPACAO SOC";"216X";"FUNCIONAMENTO DOS CONSELHOS E COMISSOES DA PRESIDENCIA DA REPUBLICA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"33";"Passagens e Despesas com Locomoção";"3337060,73";"3337060,73";"3337060,73";"2040550,33";"61,15%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"131";"Comunicação social";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2017";"COMUNICACAO INSTITUCIONAL";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"40";"Serviços de Tecnologia da Informação e Comunicação";"1000000,00";"1000000,00";"1000000,00";"69287,66";"6,93%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"06";"Segurança pública";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"00";"Não informado";"1843935,31";"17875599,31";"0,00";"0,00";"0,00%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"21GZ";"ORGANIZACAO E REALIZACAO DA 30. CONFERENCIA DAS NACOES UNIDAS SOBRE MUDANCAS CLIMATICAS - COP 30";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"30";"Material de Consumo";"7040217,39";"7040217,39";"7039710,49";"2911520,90";"41,36%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"71903";"FUNDO SOCIAL - FS";"28";"Encargos especiais";"846";"Outros encargos especiais";"0909";"OPERACOES ESPECIAIS: OUTROS ENCARGOS ESPECIAIS";"00JG";"OPERACIONALIZACAO DO FUNDO SOCIAL - FS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"8970,00";"5772,00";"0,00";"0,00";"0,00%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"1149";"RECONSTRUCAO, AMPLIACAO E APROFUNDAMENTO DA PARTICIPACAO SOC";"216X";"FUNCIONAMENTO DOS CONSELHOS E COMISSOES DA PRESIDENCIA DA REPUBLICA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"36";"Outros Serviços de Terceiros - Pessoa Física";"1065000,00";"1065000,00";"1065000,00";"787960,00";"73,99%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"131";"Comunicação social";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2017";"COMUNICACAO INSTITUCIONAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"35";"Serviços de Consultoria";"299247,75";"299247,75";"299247,75";"0,00";"0,00%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"06";"Segurança pública";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"16";"Outras Despesas Variáveis - Pessoal Civil";"1100000,00";"1100000,00";"1100000,00";"1042816,56";"94,80%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"21GZ";"ORGANIZACAO E REALIZACAO DA 30. CONFERENCIA DAS NACOES UNIDAS SOBRE MUDANCAS CLIMATICAS - COP 30";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"35";"Serviços de Consultoria";"406241643,34";"406241643,34";"406241643,34";"406241464,49";"100,00%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"4102";"SEGURANCA INSTITUCIONAL";"15R5";"IMPLANTACAO DO SISTEMA DE PROTECAO DAS INSTALACOES PRESIDENCIAIS - (PROPR)";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"52";"Equipamentos e Material Permanente";"284000,00";"284000,00";"283415,15";"0,00";"0,00%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"131";"Comunicação social";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2017";"COMUNICACAO INSTITUCIONAL";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"50407587,00";"50407587,00";"50407587,00";"0,00";"0,00%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"06";"Segurança pública";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"13";"Obrigações Patronais";"2600000,00";"2600000,00";"2600000,00";"1926946,05";"74,11%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"21GZ";"ORGANIZACAO E REALIZACAO DA 30. CONFERENCIA DAS NACOES UNIDAS SOBRE MUDANCAS CLIMATICAS - COP 30";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"15";"Diárias - Militar";"207325,00";"207325,00";"207325,00";"150309,88";"72,50%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"1149";"RECONSTRUCAO, AMPLIACAO E APROFUNDAMENTO DA PARTICIPACAO SOC";"216X";"FUNCIONAMENTO DOS CONSELHOS E COMISSOES DA PRESIDENCIA DA REPUBLICA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"4962489,88";"2958506,88";"0,00";"0,00";"0,00%"
"2025";"20000";"Presidência da República";"60000";"Gabinete da Vice-Presidência da República";"60101";"GABINETE DA VICE-PRESIDENCIA DA REPUBLICA";"09";"Previdência social";"272";"Previdência do regime estatutário";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181";"APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"00";"Não informado";"13051,00";"13051,00";"0,00";"0,00";"0,00%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"71903";"FUNDO SOCIAL - FS";"18";"Gestão ambiental";"541";"Preservação e conservação ambiental";"1158";"ENFRENTAMENTO DA EMERGENCIA CLIMATICA";"00J4";"APOIO FINANCEIRO REEMBOLSAVEL MEDIANTE FINANCIAMENTO E OUTROS INSTRUMENTOS FINANCEIROS PARA PROJETOS DE MITIGACAO E ADAPTACAO A MUDANCA DO CLIMA";"4";"DESPESAS DE CAPITAL";"5";"Inversões Financeiras";"00";"Não informado";"3000000000,00";"3000000000,00";"0,00";"0,00";"0,00%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"21GZ";"ORGANIZACAO E REALIZACAO DA 30. CONFERENCIA DAS NACOES UNIDAS SOBRE MUDANCAS CLIMATICAS - COP 30";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"14";"Diárias - Civil";"1979792,27";"1979792,27";"1850155,56";"1447369,96";"73,11%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"4102";"SEGURANCA INSTITUCIONAL";"15R5";"IMPLANTACAO DO SISTEMA DE PROTECAO DAS INSTALACOES PRESIDENCIAIS - (PROPR)";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"00";"Não informado";"6370678,00";"4152741,00";"0,00";"0,00";"0,00%"
"2025";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"131";"Comunicação social";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2017";"COMUNICACAO INSTITUCIONAL";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"00";"Não informado";"-1000000,00";"0,00";"0,00";"0,00";"0,00%"
"2025";"20000";"Presidência da República";"20415";"Empresa Brasil de Comunicação";"20415";"EMPRESA BRASIL DE COMUNICACAO";"28";"Encargos especiais";"846";"Outros encargos especiais";"0901";"OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS";"0022";"SENTENCAS JUDICIAIS DEVIDAS POR EMPRESAS ESTATAIS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"91";"Sentenças Judiciais";"424068,03";"424068,03";"286073,37";"286073,37";"67,46%"
