"EXERCÍCIO";"CÓDIGO ÓRGÃO SUPERIOR";"NOME ÓRGÃO SUPERIOR";"CÓDIGO ÓRGÃO SUBORDINADO";"NOME ÓRGÃO SUBORDINADO";"CÓDIGO UNIDADE ORÇAMENTÁRIA";"NOME UNIDADE ORÇAMENTÁRIA";"CÓDIGO FUNÇÃO";"NOME FUNÇÃO";"CÓDIGO SUBFUNÇÃO";"NOME SUBFUNÇÃO";"CÓDIGO PROGRAMA ORÇAMENTÁRIO";"NOME PROGRAMA ORÇAMENTÁRIO";"CÓDIGO AÇÃO";"NOME AÇÃO";"CÓDIGO CATEGORIA ECONÔMICA";"NOME CATEGORIA ECONÔMICA";"CÓDIGO GRUPO DE DESPESA";"NOME GRUPO DE DESPESA";"CÓDIGO ELEMENTO DE DESPESA";"NOME ELEMENTO DE DESPESA";"ORÇAMENTO INICIAL (R$)";"ORÇAMENTO ATUALIZADO (R$)";"ORÇAMENTO EMPENHADO (R$)";"ORÇAMENTO REALIZADO (R$)";"% REALIZADO DO ORÇAMENTO (COM RELAÇÃO AO ORÇAMENTO ATUALIZADO)"
"2018";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"4693";"SEGURANCA INSTITUCIONAL DO PRESIDENTE DA REPUBLICA E DO VICE-PRESIDENTE DA REPUBLICA, RESPECTIVOS FAMILIARES, E OUTRAS AUTORIDADES";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"15";"Diárias - Militar";"3020164,10";"3020164,10";"3019982,10";"3019982,10";"99,99%"
"2018";"20000";"Presidência da República";"20415";"Empresa Brasil de Comunicação";"20415";"EMPRESA BRASIL DE COMUNICACAO";"28";"Encargos especiais";"846";"Outros encargos especiais";"0901";"OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS";"0022";"SENTENCAS JUDICIAIS DEVIDAS POR EMPRESAS ESTATAIS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"91";"Sentenças Judiciais";"905474,21";"905474,21";"905474,21";"905474,21";"100,00%"
"2018";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"06";"Segurança pública";"183";"Informação e inteligência";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2684";"ACOES DE INTELIGENCIA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"-26826615,82";"10514,18";"0,00";"0,00";"0,00%"
"2018";"20000";"Presidência da República";"20116";"Fundo de Imprensa Nacional";"20927";"FUNDO DE IMPRENSA NACIONAL";"04";"Administração";"662";"Produção industrial";"2038";"DEMOCRACIA E APERFEICOAMENTO DA GESTAO PUBLICA";"2804";"EDICAO, PRODUCAO, DIVULGACAO E DISTRIBUICAO DE PUBLICACOES OFICIAIS";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"2311499,53";"2311499,53";"2311499,53";"669695,49";"28,97%"
"2018";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"4693";"SEGURANCA INSTITUCIONAL DO PRESIDENTE DA REPUBLICA E DO VICE-PRESIDENTE DA REPUBLICA, RESPECTIVOS FAMILIARES, E OUTRAS AUTORIDADES";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"51";"Obras e Instalações";"1833947,81";"1833947,81";"1833947,81";"846550,31";"46,16%"
"2018";"20000";"Presidência da República";"20415";"Empresa Brasil de Comunicação";"20415";"EMPRESA BRASIL DE COMUNICACAO";"28";"Encargos especiais";"846";"Outros encargos especiais";"0901";"OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS";"0022";"SENTENCAS JUDICIAIS DEVIDAS POR EMPRESAS ESTATAIS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"5601,00";"5601,00";"5601,00";"5601,00";"100,00%"
"2018";"20000";"Presidência da República";"20101";"Presidência da República";"20118";"AGENCIA BRASILEIRA DE INTELIGENCIA - ABIN";"06";"Segurança pública";"183";"Informação e inteligência";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"2684";"ACOES DE INTELIGENCIA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"93";"Indenizações e Restituições";"2058081,64";"2058081,64";"2058081,64";"2053602,36";"99,78%"
"2018";"20000";"Presidência da República";"20116";"Fundo de Imprensa Nacional";"20927";"FUNDO DE IMPRENSA NACIONAL";"04";"Administração";"662";"Produção industrial";"2038";"DEMOCRACIA E APERFEICOAMENTO DA GESTAO PUBLICA";"2804";"EDICAO, PRODUCAO, DIVULGACAO E DISTRIBUICAO DE PUBLICACOES OFICIAIS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"4693748,92";"4693748,92";"4330469,85";"2967624,55";"63,23%"
"2018";"20000";"Presidência da República";"20101";"Presidência da República";"20101";"PRESIDENCIA DA REPUBLICA";"04";"Administração";"122";"Administração geral";"2101";"PROGRAMA DE GESTAO E MANUTENCAO DA PRESIDENCIA DA REPUBLICA";"4693";"SEGURANCA INSTITUCIONAL DO PRESIDENTE DA REPUBLICA E DO VICE-PRESIDENTE DA REPUBLICA, RESPECTIVOS FAMILIARES, E OUTRAS AUTORIDADES";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"14";"Diárias - Civil";"409356,02";"409356,02";"409147,82";"409147,82";"99,95%"
"2018";"20000";"Presidência da República";"20415";"Empresa Brasil de Comunicação";"20415";"EMPRESA BRASIL DE COMUNICACAO";"28";"Encargos especiais";"846";"Outros encargos especiais";"0901";"OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS";"0022";"SENTENCAS JUDICIAIS DEVIDAS POR EMPRESAS ESTATAIS";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"00";"Não informado";"-8014537,35";"3985462,65";"0,00";"0,00";"0,00%"
